cl,lcl,fw,species,longitude,is_gravid,rcl,stage,sex,id,cw,latitude
24,25,14,U. olhanensis,NA,FALSE,27,adult,female,756,32,NA
24,18,9,U. olhanensis,NA,TRUE,21,adult,female,757,32,NA
30,23,16,U. olhanensis,NA,FALSE,25,adult,female,758,42,NA
25,21,18,U. olhanensis,NA,TRUE,27,adult,female,759,36,NA
33,21,17,U. olhanensis,NA,FALSE,19,adult,female,760,41,NA
33,23,16,U. olhanensis,NA,FALSE,26,adult,female,761,46,NA
20,14,10,U. olhanensis,NA,FALSE,16,adult,female,762,27,NA
30,22,19,U. olhanensis,NA,FALSE,28,adult,female,763,42,NA
23,25,11,U. olhanensis,NA,TRUE,19,adult,female,764,31,NA
21,20,10,U. olhanensis,NA,TRUE,16,adult,female,765,30,NA
18,15,11,U. olhanensis,NA,FALSE,8,adult,female,766,26,NA
22,15,15,U. olhanensis,NA,FALSE,21,adult,female,767,31,NA
27,19,14,U. olhanensis,NA,FALSE,15,adult,female,768,37,NA
23,17,14,U. olhanensis,NA,FALSE,21,adult,female,769,31,NA
27,22,16,U. olhanensis,NA,FALSE,23,adult,female,770,36,NA
31,32,20,U. olhanensis,NA,FALSE,33,adult,female,771,43,NA
35,25,19,U. olhanensis,NA,FALSE,28,adult,female,772,48,NA
25,21,12,U. olhanensis,NA,FALSE,28,adult,female,773,34,NA
25,23,13,U. olhanensis,NA,FALSE,20,adult,female,774,34,NA
34,27,20,U. olhanensis,NA,FALSE,25,adult,female,775,47,NA
25,16,10,U. olhanensis,NA,FALSE,21,adult,female,776,33,NA
34,24,15,U. olhanensis,NA,FALSE,29,adult,female,777,44,NA
35,29,22,U. olhanensis,NA,FALSE,27,adult,female,778,47,NA
21,22,10,U. olhanensis,NA,TRUE,15,adult,female,779,29,NA
37,33,23,U. olhanensis,NA,TRUE,27,adult,female,780,49,NA
30,23,17,U. olhanensis,NA,FALSE,29,adult,female,781,41,NA
24,35,15,U. olhanensis,NA,FALSE,22,adult,female,782,33,NA
25,25,13,U. olhanensis,NA,FALSE,21,adult,female,783,35,NA
25,16,11,U. olhanensis,NA,FALSE,31,adult,female,784,35,NA
25,22,15,U. olhanensis,NA,FALSE,25,adult,female,785,36,NA
21,11,11,U. olhanensis,NA,FALSE,16,adult,female,786,27,NA
28,21,17,U. olhanensis,NA,FALSE,22,adult,female,787,38,NA
19,11,8,U. olhanensis,NA,TRUE,11,adult,female,788,25,NA
32,34,15,U. olhanensis,NA,FALSE,32,adult,female,789,44,NA
19,16,9,U. olhanensis,NA,FALSE,6,adult,female,790,26,NA
29,21,15,U. olhanensis,NA,FALSE,21,adult,female,791,40,NA
19,16,11,U. olhanensis,NA,FALSE,19,adult,female,792,26,NA
24,23,11,U. olhanensis,NA,FALSE,22,adult,female,793,33,NA
36,26,15,U. olhanensis,NA,FALSE,28,adult,female,794,48,NA
30,22,12,U. olhanensis,NA,FALSE,24,adult,female,795,37,NA
26,25,15,U. olhanensis,NA,FALSE,17,adult,female,796,34,NA
24,24,11,U. olhanensis,NA,FALSE,21,adult,female,797,33,NA
32,26,14,U. olhanensis,NA,FALSE,37,adult,female,798,45,NA
18,18,12,U. olhanensis,NA,FALSE,15,adult,female,799,25,NA
20,24,10,U. olhanensis,NA,FALSE,13,adult,female,800,26,NA
29,22,18,U. olhanensis,NA,FALSE,22,adult,female,801,40,NA
37,25,18,U. olhanensis,NA,FALSE,26,adult,female,802,49,NA
25,15,13,U. olhanensis,NA,TRUE,19,adult,female,803,31,NA
30,32,12,U. olhanensis,NA,FALSE,24,adult,female,804,39,NA
19,13,9,U. olhanensis,NA,TRUE,11,adult,female,805,26,NA
19,12,12,U. olhanensis,NA,FALSE,17,adult,female,806,25,NA
36,29,24,U. olhanensis,NA,FALSE,23,adult,female,807,49,NA
22,23,10,U. olhanensis,NA,FALSE,14,adult,female,808,29,NA
32,34,19,U. olhanensis,NA,FALSE,19,adult,female,809,45,NA
30,32,18,U. olhanensis,NA,FALSE,23,adult,female,810,42,NA
26,27,11,U. olhanensis,NA,FALSE,22,adult,female,811,33,NA
18,27,11,U. olhanensis,NA,FALSE,10,adult,female,812,25,NA
21,17,13,U. olhanensis,NA,FALSE,15,adult,female,813,27,NA
24,14,15,U. olhanensis,NA,FALSE,31,adult,female,814,33,NA
19,20,12,U. olhanensis,NA,FALSE,18,adult,female,815,26,NA
34,30,24,U. olhanensis,NA,FALSE,27,adult,female,816,48,NA
36,29,23,U. olhanensis,NA,FALSE,27,adult,female,817,49,NA
27,16,13,U. olhanensis,NA,FALSE,20,adult,female,818,34,NA
33,24,20,U. olhanensis,NA,FALSE,21,adult,female,819,46,NA
24,24,15,U. olhanensis,NA,FALSE,16,adult,female,820,34,NA
28,22,14,U. olhanensis,NA,FALSE,27,adult,female,821,40,NA
21,8,14,U. olhanensis,NA,FALSE,15,adult,female,822,29,NA
32,34,21,U. olhanensis,NA,FALSE,26,adult,female,823,44,NA
32,25,19,U. olhanensis,NA,FALSE,29,adult,female,824,44,NA
24,22,14,U. olhanensis,NA,FALSE,18,adult,female,825,32,NA
21,22,12,U. olhanensis,NA,FALSE,18,adult,female,826,29,NA
29,30,17,U. olhanensis,NA,FALSE,19,adult,female,827,40,NA
35,34,20,U. olhanensis,NA,FALSE,26,adult,female,828,49,NA
27,22,13,U. olhanensis,NA,FALSE,23,adult,female,829,38,NA
30,28,15,U. olhanensis,NA,FALSE,21,adult,female,830,41,NA
26,16,16,U. olhanensis,NA,FALSE,21,adult,female,831,35,NA
26,20,12,U. olhanensis,NA,FALSE,30,adult,female,832,36,NA
34,27,22,U. olhanensis,NA,FALSE,26,adult,female,833,44,NA
32,31,14,U. olhanensis,NA,FALSE,21,adult,female,834,42,NA
21,24,10,U. olhanensis,NA,FALSE,19,adult,female,835,30,NA
27,21,13,U. olhanensis,NA,FALSE,26,adult,female,836,38,NA
26,19,13,U. olhanensis,NA,FALSE,15,adult,female,837,36,NA
38,40,15,U. olhanensis,NA,FALSE,27,adult,female,838,48,NA
24,25,15,U. olhanensis,NA,FALSE,23,adult,female,839,33,NA
30,26,19,U. olhanensis,NA,FALSE,20,adult,female,840,41,NA
20,14,10,U. olhanensis,NA,FALSE,18,adult,female,841,26,NA
36,29,18,U. olhanensis,NA,FALSE,27,adult,female,842,50,NA
31,33,17,U. olhanensis,NA,FALSE,26,adult,female,843,41,NA
35,31,15,U. olhanensis,NA,TRUE,39,adult,female,844,48,NA
35,27,21,U. olhanensis,NA,FALSE,35,adult,female,845,49,NA
22,18,11,U. olhanensis,NA,TRUE,15,adult,female,846,30,NA
34,28,17,U. olhanensis,NA,FALSE,28,adult,female,847,46,NA
10,7,5,U. olhanensis,NA,FALSE,4,juvenile,male,848,12,NA
11,9,7,U. olhanensis,NA,FALSE,10,juvenile,male,849,15,NA
7,8,4,U. olhanensis,NA,FALSE,8,juvenile,?,850,9,NA
9,7,4,U. olhanensis,NA,FALSE,5,juvenile,male,851,11,NA
8,5,3,U. olhanensis,NA,FALSE,6,juvenile,male,852,9,NA
10,5,5,U. olhanensis,NA,FALSE,12,juvenile,male,853,12,NA
8,9,3,U. olhanensis,NA,FALSE,7,juvenile,male,854,11,NA
11,6,7,U. olhanensis,NA,FALSE,7,juvenile,,855,14,NA
10,8,5,U. olhanensis,NA,FALSE,6,juvenile,male,856,12,NA
10,2,4,U. olhanensis,NA,FALSE,8,juvenile,male,857,11,NA
10,10,6,U. olhanensis,NA,FALSE,7,juvenile,male,858,13,NA
11,8,5,U. olhanensis,NA,FALSE,8,juvenile,male,859,14,NA
13,8,8,U. olhanensis,NA,FALSE,11,juvenile,male,860,16,NA
7,8,4,U. olhanensis,NA,FALSE,4,juvenile,male,861,9,NA
11,8,3,U. olhanensis,NA,FALSE,12,juvenile,male,862,11,NA
9,5,4,U. olhanensis,NA,FALSE,5,juvenile,male,863,12,NA
10,6,3,U. olhanensis,NA,FALSE,5,juvenile,male,864,11,NA
10,7,6,U. olhanensis,NA,FALSE,8,juvenile,male,865,14,NA
10,6,6,U. olhanensis,NA,FALSE,10,juvenile, ,866,13,NA
13,12,8,U. olhanensis,NA,FALSE,6,juvenile,male,867,16,NA
12,10,6,U. olhanensis,NA,FALSE,12,juvenile,-,868,15,NA
9,7,5,U. olhanensis,NA,FALSE,4,juvenile,male,869,12,NA
8,9,4,U. olhanensis,NA,FALSE,10,juvenile,male,870,11,NA
11,11,5,U. olhanensis,NA,FALSE,11,juvenile,,871,14,NA
9,5,5,U. olhanensis,NA,FALSE,6,juvenile,male,872,11,NA
11,8,5,U. olhanensis,NA,FALSE,7,juvenile,male,873,15,NA
7,7,5,U. olhanensis,NA,FALSE,7,juvenile,male,874,9,NA
7,8,3,U. olhanensis,NA,FALSE,7,juvenile,-,875,9,NA
8,8,4,U. olhanensis,NA,FALSE,4,juvenile,-,876,10,NA
8,8,4,U. olhanensis,NA,FALSE,8,juvenile,male,877,11,NA
10,7,4,U. olhanensis,NA,FALSE,10,juvenile,-,878,13,NA
12,8,4,U. olhanensis,NA,FALSE,6,juvenile,male,879,15,NA
12,8,7,U. olhanensis,NA,FALSE,9,juvenile,male,880,15,NA
8,4,5,U. olhanensis,NA,FALSE,12,juvenile,male,881,11,NA
12,10,6,U. olhanensis,NA,FALSE,14,juvenile,male,882,16,NA
10,8,4,U. olhanensis,NA,FALSE,9,juvenile,male,883,14,NA
9,7,6,U. olhanensis,NA,FALSE,7,juvenile,male,884,12,NA
11,9,4,U. olhanensis,NA,FALSE,11,juvenile,male,885,14,NA
7,4,4,U. olhanensis,NA,FALSE,6,juvenile,N/R,886,9,NA
9,12,4,U. olhanensis,NA,FALSE,5,juvenile,?,887,11,NA
11,5,6,U. olhanensis,NA,FALSE,6,juvenile,male,888,13,NA
12,3,6,U. olhanensis,NA,FALSE,6,juvenile,male,889,15,NA
12,10,7,U. olhanensis,NA,FALSE,7,juvenile,N/R,890,15,NA
10,7,4,U. olhanensis,NA,FALSE,9,juvenile,male,891,13,NA
9,7,5,U. olhanensis,NA,FALSE,11,juvenile,male,892,13,NA
8,6,3,U. olhanensis,NA,FALSE,5,juvenile,male,893,10,NA
9,4,5,U. olhanensis,NA,FALSE,7,juvenile,male,894,11,NA
8,5,3,U. olhanensis,NA,FALSE,9,juvenile,male,895,10,NA
12,10,7,U. olhanensis,NA,FALSE,15,juvenile,N/R,896,15,NA
12,9,6,U. olhanensis,NA,FALSE,6,juvenile,?,897,15,NA
10,7,4,U. olhanensis,NA,FALSE,6,juvenile,male,898,12,NA
11,7,5,U. olhanensis,NA,FALSE,11,juvenile,male,899,14,NA
11,10,5,U. olhanensis,NA,FALSE,4,juvenile,male or female,900,14,NA
12,11,6,U. olhanensis,NA,FALSE,8,juvenile,male,901,15,NA
8,10,3,U. olhanensis,NA,FALSE,9,juvenile,male,902,10,NA
10,6,4,U. olhanensis,NA,FALSE,3,juvenile,male,903,12,NA
12,8,5,U. olhanensis,NA,FALSE,13,juvenile,N/R,904,15,NA
11,11,6,U. olhanensis,NA,FALSE,11,juvenile,,905,16,NA
9,6,4,U. olhanensis,NA,FALSE,6,juvenile,male,906,10,NA
11,10,5,U. olhanensis,NA,FALSE,9,juvenile,male,907,14,NA
11,13,4,U. olhanensis,NA,FALSE,5,juvenile,-,908,14,NA
10,8,4,U. olhanensis,NA,FALSE,7,juvenile,-,909,13,NA
12,9,7,U. olhanensis,NA,FALSE,8,juvenile,male,910,15,NA
11,10,6,U. olhanensis,NA,FALSE,6,juvenile,male,911,15,NA
14,13,7,U. olhanensis,NA,FALSE,10,pre_puberty,male,912,19,NA
12,8,7,U. olhanensis,NA,FALSE,9,pre_puberty,male,913,17,NA
14,15,8,U. olhanensis,NA,FALSE,11,pre_puberty,male,914,19,NA
15,11,8,U. olhanensis,NA,FALSE,11,pre_puberty,male,915,21,NA
17,19,8,U. olhanensis,NA,FALSE,13,pre_puberty,,916,23,NA
18,16,11,U. olhanensis,NA,FALSE,14,pre_puberty,male,917,23,NA
13,10,6,U. olhanensis,NA,FALSE,11,pre_puberty,male,918,19,NA
18,17,8,U. olhanensis,NA,FALSE,16,pre_puberty,male,919,24,NA
16,11,8,U. olhanensis,NA,FALSE,14,pre_puberty,male,920,20,NA
17,16,9,U. olhanensis,NA,FALSE,15,pre_puberty,-,921,24,NA
15,9,7,U. olhanensis,NA,FALSE,13,pre_puberty,male,922,18,NA
13,6,7,U. olhanensis,NA,FALSE,9,pre_puberty,male,923,17,NA
14,10,8,U. olhanensis,NA,FALSE,8,pre_puberty,male,924,17,NA
13,6,8,U. olhanensis,NA,FALSE,11,pre_puberty,male,925,17,NA
15,14,7,U. olhanensis,NA,FALSE,11,pre_puberty,male,926,19,NA
14,9,10,U. olhanensis,NA,FALSE,13,pre_puberty,male,927,18,NA
13,9,6,U. olhanensis,NA,FALSE,11,pre_puberty,?,928,18,NA
15,8,9,U. olhanensis,NA,FALSE,9,pre_puberty,male,929,19,NA
16,11,7,U. olhanensis,NA,FALSE,6,pre_puberty,male,930,21,NA
14,12,7,U. olhanensis,NA,FALSE,8,pre_puberty,N/R,931,19,NA
12,6,7,U. olhanensis,NA,FALSE,14,pre_puberty,male,932,17,NA
17,12,11,U. olhanensis,NA,FALSE,8,pre_puberty,male,933,23,NA
15,12,6,U. olhanensis,NA,FALSE,8,pre_puberty,male,934,19,NA
16,10,7,U. olhanensis,NA,FALSE,15,pre_puberty,male,935,21,NA
14,16,7,U. olhanensis,NA,FALSE,14,pre_puberty, ,936,18,NA
15,12,7,U. olhanensis,NA,FALSE,17,pre_puberty,male,937,21,NA
17,12,8,U. olhanensis,NA,FALSE,12,pre_puberty, ,938,22,NA
14,8,7,U. olhanensis,NA,FALSE,10,pre_puberty,male,939,16,NA
13,19,6,U. olhanensis,NA,FALSE,16,pre_puberty,male,940,19,NA
14,14,7,U. olhanensis,NA,FALSE,13,pre_puberty,male,941,19,NA
16,14,6,U. olhanensis,NA,FALSE,20,pre_puberty,male,942,21,NA
14,9,7,U. olhanensis,NA,FALSE,15,pre_puberty,,943,18,NA
20,14,10,U. olhanensis,NA,FALSE,15,pre_puberty,male,944,25,NA
11,11,6,U. olhanensis,NA,FALSE,10,pre_puberty,male,945,15,NA
15,13,8,U. olhanensis,NA,FALSE,10,pre_puberty,male,946,18,NA
16,16,8,U. olhanensis,NA,FALSE,14,pre_puberty,male or female,947,21,NA
16,12,8,U. olhanensis,NA,FALSE,14,pre_puberty,-,948,22,NA
15,9,6,U. olhanensis,NA,FALSE,8,pre_puberty,,949,18,NA
18,13,10,U. olhanensis,NA,FALSE,18,pre_puberty,male,950,25,NA
18,18,7,U. olhanensis,NA,FALSE,14,pre_puberty,male,951,25,NA
14,11,7,U. olhanensis,NA,FALSE,15,pre_puberty,N/R,952,18,NA
13,10,7,U. olhanensis,NA,FALSE,8,pre_puberty,male,953,18,NA
14,9,8,U. olhanensis,NA,FALSE,8,pre_puberty,male,954,19,NA
17,16,7,U. olhanensis,NA,FALSE,15,pre_puberty,male,955,22,NA
14,13,5,U. olhanensis,NA,FALSE,11,pre_puberty,?,956,18,NA
18,14,12,U. olhanensis,NA,FALSE,15,pre_puberty,male,957,24,NA
12,12,7,U. olhanensis,NA,FALSE,9,pre_puberty,male,958,17,NA
16,15,8,U. olhanensis,NA,FALSE,7,pre_puberty,male,959,22,NA
16,13,9,U. olhanensis,NA,FALSE,13,pre_puberty,male,960,22,NA
15,11,7,U. olhanensis,NA,FALSE,13,pre_puberty,,961,17,NA
13,8,7,U. olhanensis,NA,FALSE,9,pre_puberty,male,962,16,NA
11,13,5,U. olhanensis,NA,FALSE,9,pre_puberty,?,963,15,NA
15,8,8,U. olhanensis,NA,FALSE,7,pre_puberty,,964,17,NA
16,12,7,U. olhanensis,NA,FALSE,16,pre_puberty,,965,22,NA
16,15,9,U. olhanensis,NA,FALSE,16,pre_puberty,male,966,21,NA
13,15,8,U. olhanensis,NA,FALSE,12,pre_puberty,male or female,967,17,NA
13,8,7,U. olhanensis,NA,FALSE,6,pre_puberty,,968,16,NA
13,10,6,U. olhanensis,NA,FALSE,15,pre_puberty,male,969,18,NA
13,12,9,U. olhanensis,NA,FALSE,14,pre_puberty,male,970,18,NA
15,9,9,U. olhanensis,NA,FALSE,12,pre_puberty,male,971,20,NA
13,12,6,U. olhanensis,NA,FALSE,13,pre_puberty,male or female,972,15,NA
15,14,8,U. olhanensis,NA,FALSE,7,pre_puberty,male,973,19,NA
16,13,6,U. olhanensis,NA,FALSE,10,pre_puberty, ,974,19,NA
17,8,9,U. olhanensis,NA,FALSE,15,pre_puberty,male,975,23,NA
16,11,10,U. olhanensis,NA,FALSE,11,pre_puberty,male,976,21,NA
13,12,7,U. olhanensis,NA,FALSE,10,pre_puberty,?,977,17,NA
12,11,7,U. olhanensis,NA,FALSE,10,pre_puberty,male,978,16,NA
15,18,9,U. olhanensis,NA,FALSE,12,pre_puberty, ,979,21,NA
17,13,11,U. olhanensis,NA,FALSE,16,pre_puberty,male,980,22,NA
17,14,13,U. olhanensis,NA,FALSE,12,pre_puberty,male,981,23,NA
16,10,9,U. olhanensis,NA,FALSE,13,pre_puberty,male,982,22,NA
32,27,16,U. olhanensis,NA,FALSE,25,sub_adult,male,983,44,NA
25,23,11,U. olhanensis,NA,FALSE,21,sub_adult,male,984,34,NA
27,20,16,U. olhanensis,NA,FALSE,25,sub_adult,male,985,38,NA
26,21,15,U. olhanensis,NA,FALSE,19,sub_adult,male,986,35,NA
25,21,13,U. olhanensis,NA,FALSE,21,sub_adult,male,987,36,NA
25,24,10,U. olhanensis,NA,FALSE,14,sub_adult,male,988,34,NA
29,27,12,U. olhanensis,NA,FALSE,20,sub_adult,male,989,39,NA
34,24,17,U. olhanensis,NA,FALSE,28,sub_adult,male,990,47,NA
24,18,14,U. olhanensis,NA,FALSE,22,sub_adult,male,991,33,NA
32,28,20,U. olhanensis,NA,FALSE,23,sub_adult,male,992,44,NA
37,39,16,U. olhanensis,NA,FALSE,30,sub_adult,male,993,51,NA
31,30,14,U. olhanensis,NA,FALSE,22,sub_adult,male,994,39,NA
26,16,15,U. olhanensis,NA,FALSE,21,sub_adult,male,995,35,NA
27,20,17,U. olhanensis,NA,FALSE,22,sub_adult,male,996,36,NA
27,20,17,U. olhanensis,NA,FALSE,21,sub_adult,male,997,37,NA
28,21,16,U. olhanensis,NA,FALSE,22,sub_adult,male,998,39,NA
29,21,15,U. olhanensis,NA,FALSE,19,sub_adult,male,999,41,NA
32,26,18,U. olhanensis,NA,FALSE,25,sub_adult,male,1000,45,NA
22,23,10,U. olhanensis,NA,FALSE,13,sub_adult,male,1001,30,NA
31,26,15,U. olhanensis,NA,FALSE,25,sub_adult,male,1002,43,NA
31,36,21,U. olhanensis,NA,FALSE,31,sub_adult,male,1003,43,NA
26,14,12,U. olhanensis,NA,FALSE,24,sub_adult,male,1004,35,NA
35,24,20,U. olhanensis,NA,FALSE,24,sub_adult,male,1005,48,NA
22,20,13,U. olhanensis,NA,FALSE,17,sub_adult,male,1006,29,NA
36,39,23,U. olhanensis,NA,FALSE,42,sub_adult,male,1007,51,NA
27,23,15,U. olhanensis,NA,FALSE,24,sub_adult,male,1008,37,NA
22,17,11,U. olhanensis,NA,FALSE,20,sub_adult,male,1009,30,NA
36,28,21,U. olhanensis,NA,FALSE,23,sub_adult,male,1010,50,NA
37,33,23,U. olhanensis,NA,FALSE,30,sub_adult,male,1011,48,NA
28,14,16,U. olhanensis,NA,FALSE,24,sub_adult,male,1012,39,NA
31,29,14,U. olhanensis,NA,FALSE,27,sub_adult,male,1013,41,NA
34,30,19,U. olhanensis,NA,FALSE,27,sub_adult,male,1014,47,NA
37,28,21,U. olhanensis,NA,FALSE,35,sub_adult,male,1015,50,NA
31,24,21,U. olhanensis,NA,FALSE,25,sub_adult,male,1016,44,NA
38,25,13,U. olhanensis,NA,FALSE,23,sub_adult,male,1017,39,NA
31,30,19,U. olhanensis,NA,FALSE,28,sub_adult,male,1018,43,NA
35,28,18,U. olhanensis,NA,FALSE,32,sub_adult,male,1019,50,NA
28,30,14,U. olhanensis,NA,FALSE,17,sub_adult,male,1020,38,NA
24,18,10,U. olhanensis,NA,FALSE,14,sub_adult,male,1021,29,NA
36,28,22,U. olhanensis,NA,FALSE,28,sub_adult,male,1022,50,NA
25,17,14,U. olhanensis,NA,FALSE,19,sub_adult,male,1023,33,NA
27,19,16,U. olhanensis,NA,FALSE,19,sub_adult,male,1024,37,NA
34,37,20,U. olhanensis,NA,FALSE,34,sub_adult,male,1025,48,NA
34,35,15,U. olhanensis,NA,FALSE,24,sub_adult,male,1026,47,NA
36,28,15,U. olhanensis,NA,FALSE,30,sub_adult,male,1027,48,NA
22,21,14,U. olhanensis,NA,FALSE,18,sub_adult,male,1028,31,NA
26,25,14,U. olhanensis,NA,FALSE,17,sub_adult,male,1029,37,NA
35,28,21,U. olhanensis,NA,FALSE,27,sub_adult,male,1030,49,NA
27,25,12,U. olhanensis,NA,FALSE,23,sub_adult,male,1031,38,NA
25,13,15,U. olhanensis,NA,FALSE,19,sub_adult,male,1032,34,NA
28,24,18,U. olhanensis,NA,FALSE,27,sub_adult,male,1033,39,NA
29,19,14,U. olhanensis,NA,FALSE,25,sub_adult,male,1034,39,NA
39,29,20,U. olhanensis,NA,FALSE,34,sub_adult,male,1035,50,NA
32,24,17,U. olhanensis,NA,FALSE,17,sub_adult,male,1036,42,NA
24,16,12,U. olhanensis,NA,FALSE,19,sub_adult,male,1037,31,NA
34,32,17,U. olhanensis,NA,FALSE,31,sub_adult,male,1038,45,NA
30,30,12,U. olhanensis,NA,FALSE,23,sub_adult,male,1039,40,NA
22,21,11,U. olhanensis,NA,FALSE,18,sub_adult,male,1040,31,NA
31,16,18,U. olhanensis,NA,FALSE,18,sub_adult,male,1041,38,NA
32,23,15,U. olhanensis,NA,FALSE,20,sub_adult,male,1042,43,NA
39,32,18,U. olhanensis,NA,FALSE,32,sub_adult,male,1043,50,NA
27,24,11,U. olhanensis,NA,FALSE,31,sub_adult,male,1044,37,NA
32,29,19,U. olhanensis,NA,FALSE,36,sub_adult,male,1045,41,NA
25,27,14,U. olhanensis,NA,FALSE,18,sub_adult,male,1046,34,NA
29,24,21,U. olhanensis,NA,FALSE,27,sub_adult,male,1047,41,NA
33,25,17,U. olhanensis,NA,FALSE,29,sub_adult,male,1048,47,NA
25,27,13,U. olhanensis,NA,FALSE,23,sub_adult,male,1049,35,NA
33,33,13,U. olhanensis,NA,FALSE,24,sub_adult,male,1050,44,NA
22,22,10,U. olhanensis,NA,FALSE,20,sub_adult,male,1051,30,NA
33,36,20,U. olhanensis,NA,FALSE,25,sub_adult,male,1052,47,NA
29,24,14,U. olhanensis,NA,FALSE,32,sub_adult,male,1053,41,NA
36,34,15,U. olhanensis,NA,FALSE,29,sub_adult,male,1054,50,NA
26,25,13,U. olhanensis,NA,FALSE,18,sub_adult,male,1055,35,NA
33,28,17,U. olhanensis,NA,FALSE,36,sub_adult,male,1056,46,NA
22,15,12,U. olhanensis,NA,FALSE,16,sub_adult,male,1057,30,NA
23,21,10,U. olhanensis,NA,FALSE,20,sub_adult,male,1058,32,NA
28,16,19,U. olhanensis,NA,FALSE,22,sub_adult,male,1059,40,NA
26,17,15,U. olhanensis,NA,FALSE,18,sub_adult,male,1060,34,NA
29,23,17,U. olhanensis,NA,FALSE,30,sub_adult,male,1061,36,NA
28,20,19,U. olhanensis,NA,FALSE,21,sub_adult,male,1062,40,NA
29,20,15,U. olhanensis,NA,FALSE,24,sub_adult,male,1063,40,NA
35,35,19,U. olhanensis,NA,FALSE,22,sub_adult,male,1064,46,NA
31,28,17,U. olhanensis,NA,FALSE,20,sub_adult,male,1065,42,NA
27,23,20,U. olhanensis,NA,FALSE,21,sub_adult,male,1066,37,NA
33,26,20,U. olhanensis,NA,FALSE,32,sub_adult,male,1067,43,NA
32,29,12,U. olhanensis,NA,FALSE,18,sub_adult,male,1068,45,NA
27,22,12,U. olhanensis,NA,FALSE,21,sub_adult,male,1069,37,NA
24,18,11,U. olhanensis,NA,FALSE,12,sub_adult,male,1070,31,NA
35,27,21,U. olhanensis,NA,FALSE,32,sub_adult,male,1071,48,NA
32,27,20,U. olhanensis,NA,FALSE,27,sub_adult,male,1072,43,NA
37,36,23,U. olhanensis,NA,FALSE,34,sub_adult,male,1073,51,NA
23,16,15,U. olhanensis,NA,FALSE,19,sub_adult,male,1074,33,NA
25,24,14,U. olhanensis,NA,FALSE,16,sub_adult,male,1075,34,NA
28,18,14,U. olhanensis,NA,FALSE,23,sub_adult,male,1076,37,NA
30,30,15,U. olhanensis,NA,FALSE,23,sub_adult,male,1077,41,NA
35,25,20,U. olhanensis,NA,FALSE,21,sub_adult,male,1078,49,NA
35,31,26,U. olhanensis,NA,FALSE,37,sub_adult,male,1079,49,NA
27,16,14,U. olhanensis,NA,FALSE,21,sub_adult,male,1080,31,NA
35,33,25,U. olhanensis,NA,FALSE,31,sub_adult,male,1081,48,NA
23,13,12,U. olhanensis,NA,FALSE,18,sub_adult,male,1082,33,NA
35,33,21,U. olhanensis,NA,FALSE,23,sub_adult,male,1083,47,NA
35,28,17,U. olhanensis,NA,FALSE,34,sub_adult,male,1084,49,NA
22,19,11,U. olhanensis,NA,FALSE,15,sub_adult,male,1085,31,NA
28,22,16,U. olhanensis,NA,FALSE,22,sub_adult,male,1086,38,NA
31,19,15,U. olhanensis,NA,FALSE,26,sub_adult,male,1087,39,NA
22,16,15,U. olhanensis,NA,FALSE,14,sub_adult,male,1088,30,NA
25,19,10,U. olhanensis,NA,FALSE,25,sub_adult,male,1089,34,NA
28,29,11,U. olhanensis,NA,FALSE,28,sub_adult,male,1090,38,NA
24,27,12,U. olhanensis,NA,FALSE,16,sub_adult,male,1091,29,NA
28,18,16,U. olhanensis,NA,FALSE,21,sub_adult,male,1092,37,NA
24,13,14,U. olhanensis,NA,FALSE,19,sub_adult,male,1093,29,NA
34,33,21,U. olhanensis,NA,FALSE,26,sub_adult,male,1094,48,NA
35,32,18,U. olhanensis,NA,FALSE,26,sub_adult,male,1095,48,NA
27,19,13,U. olhanensis,NA,FALSE,14,sub_adult,male,1096,38,NA
35,28,21,U. olhanensis,NA,FALSE,34,sub_adult,male,1097,50,NA
36,23,28,U. olhanensis,NA,FALSE,29,sub_adult,male,1098,50,NA
27,28,18,U. olhanensis,NA,FALSE,26,sub_adult,male,1099,37,NA
23,29,13,U. olhanensis,NA,FALSE,19,sub_adult,male,1100,31,NA
23,26,11,U. olhanensis,NA,FALSE,19,sub_adult,male,1101,30,NA
61,50,27,U. olhanensis,NA,FALSE,45,adult,male,1102,80,NA
60,57,36,U. olhanensis,NA,FALSE,56,adult,male,1103,84,NA
35,29,21,U. olhanensis,NA,FALSE,26,adult,male,1104,47,NA
36,32,25,U. olhanensis,NA,FALSE,32,adult,male,1105,51,NA
41,36,31,U. olhanensis,NA,FALSE,40,adult,male,1106,58,NA
49,44,31,U. olhanensis,NA,FALSE,47,adult,male,1107,68,NA
42,39,29,U. olhanensis,NA,FALSE,42,adult,male,1108,60,NA
58,45,28,U. olhanensis,NA,FALSE,52,adult,male,1109,81,NA
36,31,17,U. olhanensis,NA,FALSE,30,adult,male,1110,49,NA
45,46,23,U. olhanensis,NA,FALSE,30,adult,male,1111,64,NA
47,45,20,U. olhanensis,NA,FALSE,41,adult,male,1112,65,NA
60,39,40,U. olhanensis,NA,FALSE,43,adult,male,1113,85,NA
43,37,24,U. olhanensis,NA,FALSE,36,adult,male,1114,60,NA
38,27,18,U. olhanensis,NA,FALSE,30,adult,male,1115,52,NA
60,51,36,U. olhanensis,NA,FALSE,51,adult,male,1116,85,NA
35,36,17,U. olhanensis,NA,FALSE,32,adult,male,1117,48,NA
