cl,lcl,fw,species,longitude,is_gravid,rcl,stage,sex,id,cw,latitude
10,8,5,U. olhanensis,NA,FALSE,7,juvenile, ,773,13,NA
10,7,6,U. olhanensis,NA,FALSE,8,juvenile,female,774,14,NA
11,7,5,U. olhanensis,NA,FALSE,8,juvenile,female,775,14,NA
12,8,7,U. olhanensis,NA,FALSE,12,juvenile,female,776,17,NA
12,12,7,U. olhanensis,NA,FALSE,13,juvenile,female,777,16,NA
12,7,8,U. olhanensis,NA,TRUE,11,juvenile,female,778,16,NA
9,7,4,U. olhanensis,NA,FALSE,5,juvenile,female,779,12,NA
10,8,6,U. olhanensis,NA,FALSE,5,juvenile,female,780,12,NA
12,8,6,U. olhanensis,NA,FALSE,10,juvenile,male or female,781,15,NA
11,4,5,U. olhanensis,NA,FALSE,8,juvenile,female,782,14,NA
12,13,6,U. olhanensis,NA,TRUE,9,juvenile,female,783,17,NA
9,11,5,U. olhanensis,NA,FALSE,6,juvenile,female,784,11,NA
9,6,4,U. olhanensis,NA,FALSE,6,juvenile,female,785,12,NA
9,6,4,U. olhanensis,NA,FALSE,6,juvenile, ,786,11,NA
8,9,4,U. olhanensis,NA,TRUE,12,juvenile,female,787,11,NA
11,7,7,U. olhanensis,NA,FALSE,11,juvenile,female,788,15,NA
9,10,4,U. olhanensis,NA,FALSE,6,juvenile,male or female,789,10,NA
12,10,6,U. olhanensis,NA,FALSE,10,juvenile,female,790,16,NA
15,9,7,U. olhanensis,NA,FALSE,9,juvenile,female,791,17,NA
13,9,8,U. olhanensis,NA,FALSE,9,juvenile,female,792,17,NA
9,6,5,U. olhanensis,NA,FALSE,6,juvenile,female,793,11,NA
11,8,4,U. olhanensis,NA,FALSE,6,juvenile,female,794,14,NA
9,5,5,U. olhanensis,NA,FALSE,7,juvenile,female,795,13,NA
8,5,4,U. olhanensis,NA,FALSE,7,juvenile,female,796,10,NA
13,10,8,U. olhanensis,NA,FALSE,8,juvenile,female,797,16,NA
8,5,5,U. olhanensis,NA,FALSE,3,juvenile,female,798,11,NA
11,6,5,U. olhanensis,NA,FALSE,10,juvenile,female,799,13,NA
12,4,4,U. olhanensis,NA,FALSE,11,juvenile,female,800,14,NA
12,14,5,U. olhanensis,NA,FALSE,8,juvenile,female,801,16,NA
13,14,6,U. olhanensis,NA,FALSE,15,juvenile,male or female,802,17,NA
9,6,5,U. olhanensis,NA,FALSE,6,juvenile,female,803,12,NA
9,6,6,U. olhanensis,NA,FALSE,9,juvenile,female,804,12,NA
12,8,5,U. olhanensis,NA,FALSE,9,juvenile,male or female,805,15,NA
9,5,4,U. olhanensis,NA,FALSE,4,juvenile,male or female,806,12,NA
8,6,4,U. olhanensis,NA,FALSE,9,juvenile,,807,10,NA
9,5,5,U. olhanensis,NA,FALSE,6,juvenile,female,808,11,NA
10,7,7,U. olhanensis,NA,FALSE,7,juvenile,female,809,14,NA
11,10,7,U. olhanensis,NA,FALSE,8,juvenile,female,810,15,NA
11,8,6,U. olhanensis,NA,FALSE,15,juvenile,female,811,13,NA
9,10,5,U. olhanensis,NA,FALSE,6,juvenile,female,812,11,NA
11,8,7,U. olhanensis,NA,FALSE,7,juvenile,female,813,15,NA
12,8,5,U. olhanensis,NA,FALSE,9,juvenile,female,814,15,NA
8,5,5,U. olhanensis,NA,FALSE,7,juvenile,?,815,10,NA
10,8,6,U. olhanensis,NA,FALSE,10,juvenile,N/R,816,14,NA
14,13,5,U. olhanensis,NA,FALSE,14,juvenile,female,817,17,NA
17,9,8,U. olhanensis,NA,FALSE,20,pre_puberty,female,818,23,NA
14,12,8,U. olhanensis,NA,FALSE,12,pre_puberty,female,819,18,NA
15,5,9,U. olhanensis,NA,FALSE,16,pre_puberty,female,820,19,NA
17,12,10,U. olhanensis,NA,FALSE,11,pre_puberty,,821,23,NA
18,18,11,U. olhanensis,NA,FALSE,14,pre_puberty,male or female,822,24,NA
17,11,8,U. olhanensis,NA,FALSE,9,pre_puberty,female,823,23,NA
12,10,8,U. olhanensis,NA,FALSE,12,pre_puberty,female,824,17,NA
20,15,9,U. olhanensis,NA,FALSE,16,pre_puberty,female,825,25,NA
15,9,8,U. olhanensis,NA,FALSE,17,pre_puberty,female,826,20,NA
15,11,8,U. olhanensis,NA,FALSE,12,pre_puberty,-,827,18,NA
14,14,8,U. olhanensis,NA,FALSE,16,pre_puberty,N/R,828,18,NA
22,13,8,U. olhanensis,NA,FALSE,16,pre_puberty,male or female,829,23,NA
17,11,7,U. olhanensis,NA,FALSE,10,pre_puberty,female,830,23,NA
18,21,8,U. olhanensis,NA,FALSE,17,pre_puberty,N/R,831,24,NA
17,12,10,U. olhanensis,NA,FALSE,11,pre_puberty,N/R,832,19,NA
14,12,7,U. olhanensis,NA,FALSE,13,pre_puberty,-,833,18,NA
18,15,12,U. olhanensis,NA,FALSE,15,pre_puberty,female,834,24,NA
11,9,8,U. olhanensis,NA,FALSE,11,pre_puberty,female,835,15,NA
15,13,8,U. olhanensis,NA,FALSE,16,pre_puberty,female,836,18,NA
17,17,10,U. olhanensis,NA,FALSE,16,pre_puberty,female,837,23,NA
17,17,8,U. olhanensis,NA,FALSE,11,pre_puberty,female,838,23,NA
14,10,7,U. olhanensis,NA,FALSE,17,pre_puberty,?,839,19,NA
20,13,10,U. olhanensis,NA,FALSE,15,pre_puberty,female,840,24,NA
12,7,7,U. olhanensis,NA,FALSE,5,pre_puberty,male or female,841,16,NA
14,12,8,U. olhanensis,NA,FALSE,7,pre_puberty,female,842,19,NA
18,13,7,U. olhanensis,NA,FALSE,16,pre_puberty,?,843,22,NA
19,15,13,U. olhanensis,NA,FALSE,22,pre_puberty,female,844,24,NA
15,12,9,U. olhanensis,NA,FALSE,9,pre_puberty,male or female,845,19,NA
13,7,5,U. olhanensis,NA,FALSE,13,pre_puberty,?,846,16,NA
15,13,7,U. olhanensis,NA,FALSE,13,pre_puberty,female,847,20,NA
17,16,8,U. olhanensis,NA,FALSE,12,pre_puberty,female,848,23,NA
14,20,5,U. olhanensis,NA,FALSE,9,pre_puberty,,849,17,NA
14,15,8,U. olhanensis,NA,FALSE,9,pre_puberty,female,850,19,NA
14,14,6,U. olhanensis,NA,FALSE,14,pre_puberty,female,851,18,NA
12,9,6,U. olhanensis,NA,FALSE,12,pre_puberty,female,852,17,NA
16,11,8,U. olhanensis,NA,FALSE,15,pre_puberty,female,853,22,NA
19,7,7,U. olhanensis,NA,FALSE,12,pre_puberty,female,854,18,NA
13,9,7,U. olhanensis,NA,FALSE,11,pre_puberty,female,855,17,NA
17,12,7,U. olhanensis,NA,FALSE,18,pre_puberty,female,856,22,NA
18,10,9,U. olhanensis,NA,TRUE,17,pre_puberty,female,857,25,NA
14,10,6,U. olhanensis,NA,FALSE,9,pre_puberty,female,858,18,NA
19,19,10,U. olhanensis,NA,FALSE,14,pre_puberty,female,859,23,NA
16,17,7,U. olhanensis,NA,FALSE,15,pre_puberty,female,860,22,NA
16,16,10,U. olhanensis,NA,FALSE,17,pre_puberty,N/R,861,23,NA
13,13,5,U. olhanensis,NA,FALSE,10,pre_puberty,female,862,17,NA
13,8,8,U. olhanensis,NA,FALSE,11,pre_puberty,female,863,18,NA
16,16,10,U. olhanensis,NA,FALSE,18,pre_puberty,female,864,22,NA
18,12,9,U. olhanensis,NA,FALSE,14,pre_puberty,female,865,24,NA
16,15,6,U. olhanensis,NA,FALSE,8,pre_puberty,female,866,17,NA
14,13,7,U. olhanensis,NA,FALSE,6,pre_puberty,N/R,867,16,NA
15,14,10,U. olhanensis,NA,FALSE,11,pre_puberty,female,868,20,NA
15,13,10,U. olhanensis,NA,FALSE,9,pre_puberty,female,869,20,NA
15,10,7,U. olhanensis,NA,TRUE,11,pre_puberty,female,870,19,NA
14,14,9,U. olhanensis,NA,FALSE,11,pre_puberty,male or female,871,19,NA
16,12,10,U. olhanensis,NA,FALSE,13,pre_puberty,female,872,21,NA
13,15,8,U. olhanensis,NA,FALSE,11,pre_puberty,female,873,18,NA
13,13,6,U. olhanensis,NA,FALSE,9,pre_puberty,?,874,17,NA
12,10,6,U. olhanensis,NA,FALSE,17,pre_puberty,N/R,875,16,NA
16,12,11,U. olhanensis,NA,TRUE,10,pre_puberty,female,876,22,NA
15,11,7,U. olhanensis,NA,FALSE,12,pre_puberty,female,877,20,NA
14,13,10,U. olhanensis,NA,FALSE,12,pre_puberty,male or female,878,19,NA
17,13,9,U. olhanensis,NA,FALSE,10,pre_puberty,female,879,23,NA
15,12,7,U. olhanensis,NA,FALSE,10,pre_puberty,female,880,18,NA
16,10,8,U. olhanensis,NA,FALSE,13,pre_puberty,female,881,18,NA
18,16,6,U. olhanensis,NA,FALSE,17,pre_puberty,female,882,22,NA
17,16,7,U. olhanensis,NA,FALSE,12,pre_puberty,female,883,24,NA
18,11,7,U. olhanensis,NA,FALSE,9,pre_puberty,female,884,22,NA
16,16,9,U. olhanensis,NA,FALSE,12,pre_puberty,female,885,22,NA
15,16,9,U. olhanensis,NA,FALSE,16,pre_puberty,female,886,21,NA
17,10,8,U. olhanensis,NA,FALSE,9,pre_puberty,female,887,22,NA
12,7,7,U. olhanensis,NA,FALSE,9,pre_puberty,female,888,16,NA
17,9,10,U. olhanensis,NA,FALSE,17,pre_puberty,-,889,23,NA
16,18,9,U. olhanensis,NA,FALSE,13,pre_puberty,female,890,21,NA
14,10,8,U. olhanensis,NA,FALSE,13,pre_puberty,female,891,18,NA
18,13,12,U. olhanensis,NA,FALSE,15,pre_puberty,female,892,24,NA
12,12,8,U. olhanensis,NA,FALSE,11,pre_puberty,female,893,16,NA
13,14,8,U. olhanensis,NA,FALSE,13,pre_puberty,female,894,17,NA
16,9,7,U. olhanensis,NA,TRUE,9,pre_puberty,female,895,18,NA
13,12,5,U. olhanensis,NA,FALSE,12,pre_puberty,female,896,18,NA
12,11,8,U. olhanensis,NA,FALSE,10,pre_puberty,female,897,16,NA
16,16,8,U. olhanensis,NA,FALSE,15,pre_puberty,female,898,22,NA
12,12,5,U. olhanensis,NA,FALSE,7,pre_puberty,female,899,16,NA
13,17,8,U. olhanensis,NA,FALSE,13,pre_puberty,female,900,18,NA
15,15,6,U. olhanensis,NA,FALSE,10,pre_puberty,?,901,18,NA
13,8,7,U. olhanensis,NA,FALSE,12,pre_puberty,female,902,16,NA
11,10,8,U. olhanensis,NA,FALSE,9,pre_puberty,female,903,15,NA
17,15,7,U. olhanensis,NA,FALSE,13,pre_puberty,female,904,24,NA
15,8,9,U. olhanensis,NA,FALSE,14,pre_puberty,-,905,21,NA
13,14,6,U. olhanensis,NA,FALSE,15,pre_puberty,female,906,18,NA
13,12,6,U. olhanensis,NA,TRUE,10,pre_puberty,female,907,16,NA
17,18,10,U. olhanensis,NA,FALSE,14,pre_puberty,female,908,21,NA
12,8,7,U. olhanensis,NA,FALSE,14,pre_puberty,female,909,16,NA
20,17,12,U. olhanensis,NA,FALSE,12,pre_puberty,-,910,23,NA
14,12,7,U. olhanensis,NA,FALSE,9,pre_puberty,female,911,19,NA
17,19,10,U. olhanensis,NA,FALSE,16,pre_puberty,female,912,22,NA
17,17,10,U. olhanensis,NA,FALSE,18,pre_puberty,female,913,22,NA
13,6,5,U. olhanensis,NA,FALSE,10,pre_puberty,female,914,15,NA
17,17,12,U. olhanensis,NA,FALSE,14,pre_puberty,female,915,24,NA
16,15,7,U. olhanensis,NA,FALSE,14,pre_puberty,female,916,22,NA
18,12,9,U. olhanensis,NA,FALSE,15,pre_puberty, ,917,22,NA
13,14,6,U. olhanensis,NA,TRUE,15,pre_puberty,female,918,18,NA
18,16,11,U. olhanensis,NA,FALSE,11,sub_adult,female,919,24,NA
19,12,9,U. olhanensis,NA,FALSE,10,sub_adult,female,920,26,NA
17,15,13,U. olhanensis,NA,FALSE,12,sub_adult,female,921,23,NA
26,23,13,U. olhanensis,NA,FALSE,22,sub_adult,female,922,31,NA
22,17,12,U. olhanensis,NA,FALSE,21,sub_adult,female,923,31,NA
26,20,12,U. olhanensis,NA,FALSE,22,sub_adult,female,924,35,NA
17,7,7,U. olhanensis,NA,FALSE,16,sub_adult,female,925,22,NA
17,24,9,U. olhanensis,NA,FALSE,12,sub_adult,female,926,23,NA
25,13,14,U. olhanensis,NA,FALSE,17,sub_adult,female,927,35,NA
19,18,13,U. olhanensis,NA,FALSE,15,sub_adult,female,928,26,NA
18,17,11,U. olhanensis,NA,FALSE,18,sub_adult,female,929,25,NA
23,19,14,U. olhanensis,NA,FALSE,24,sub_adult,female,930,32,NA
28,14,14,U. olhanensis,NA,FALSE,21,sub_adult,female,931,33,NA
21,15,10,U. olhanensis,NA,FALSE,16,sub_adult,female,932,30,NA
20,11,10,U. olhanensis,NA,FALSE,17,sub_adult,female,933,27,NA
16,9,10,U. olhanensis,NA,FALSE,8,sub_adult,female,934,21,NA
25,24,15,U. olhanensis,NA,FALSE,20,sub_adult,female,935,34,NA
22,13,15,U. olhanensis,NA,FALSE,10,sub_adult,female,936,31,NA
18,15,10,U. olhanensis,NA,FALSE,22,sub_adult,female,937,25,NA
16,18,9,U. olhanensis,NA,FALSE,13,sub_adult,female,938,22,NA
17,14,8,U. olhanensis,NA,FALSE,12,sub_adult,female,939,23,NA
19,13,7,U. olhanensis,NA,FALSE,14,sub_adult,female,940,27,NA
20,13,13,U. olhanensis,NA,FALSE,18,sub_adult,female,941,27,NA
17,19,8,U. olhanensis,NA,FALSE,10,sub_adult,female,942,22,NA
24,27,16,U. olhanensis,NA,FALSE,22,sub_adult,female,943,33,NA
15,9,6,U. olhanensis,NA,FALSE,18,sub_adult,female,944,21,NA
21,15,13,U. olhanensis,NA,FALSE,21,sub_adult,female,945,29,NA
15,13,9,U. olhanensis,NA,FALSE,12,sub_adult,female,946,20,NA
19,11,12,U. olhanensis,NA,FALSE,18,sub_adult,female,947,27,NA
21,17,12,U. olhanensis,NA,FALSE,17,sub_adult,female,948,29,NA
18,13,10,U. olhanensis,NA,FALSE,12,sub_adult,female,949,24,NA
17,11,8,U. olhanensis,NA,FALSE,17,sub_adult,female,950,22,NA
19,19,10,U. olhanensis,NA,FALSE,20,sub_adult,female,951,25,NA
23,22,13,U. olhanensis,NA,FALSE,19,sub_adult,female,952,29,NA
16,15,9,U. olhanensis,NA,FALSE,18,sub_adult,female,953,21,NA
20,17,8,U. olhanensis,NA,FALSE,15,sub_adult,female,954,25,NA
15,19,7,U. olhanensis,NA,FALSE,13,sub_adult,female,955,21,NA
19,14,10,U. olhanensis,NA,FALSE,14,sub_adult,female,956,27,NA
20,17,13,U. olhanensis,NA,TRUE,18,sub_adult,female,957,27,NA
19,18,11,U. olhanensis,NA,FALSE,12,sub_adult,female,958,26,NA
20,18,9,U. olhanensis,NA,FALSE,15,sub_adult,female,959,27,NA
25,26,11,U. olhanensis,NA,FALSE,23,sub_adult,female,960,34,NA
18,19,12,U. olhanensis,NA,FALSE,15,sub_adult,female,961,24,NA
21,18,11,U. olhanensis,NA,FALSE,16,sub_adult,female,962,29,NA
25,26,12,U. olhanensis,NA,FALSE,16,sub_adult,female,963,33,NA
18,12,7,U. olhanensis,NA,FALSE,13,sub_adult,female,964,20,NA
21,14,15,U. olhanensis,NA,FALSE,22,sub_adult,female,965,29,NA
24,20,10,U. olhanensis,NA,FALSE,19,sub_adult,female,966,33,NA
23,17,12,U. olhanensis,NA,FALSE,17,sub_adult,female,967,33,NA
16,10,7,U. olhanensis,NA,FALSE,19,sub_adult,female,968,21,NA
19,18,12,U. olhanensis,NA,FALSE,21,sub_adult,female,969,26,NA
22,19,14,U. olhanensis,NA,FALSE,18,sub_adult,female,970,31,NA
25,19,11,U. olhanensis,NA,FALSE,24,sub_adult,female,971,34,NA
22,19,9,U. olhanensis,NA,TRUE,16,sub_adult,female,972,28,NA
19,12,11,U. olhanensis,NA,FALSE,14,sub_adult,female,973,25,NA
19,13,9,U. olhanensis,NA,FALSE,17,sub_adult,female,974,24,NA
20,16,9,U. olhanensis,NA,FALSE,11,sub_adult,female,975,27,NA
21,23,11,U. olhanensis,NA,FALSE,12,sub_adult,female,976,29,NA
24,14,13,U. olhanensis,NA,FALSE,19,sub_adult,female,977,32,NA
25,29,10,U. olhanensis,NA,FALSE,24,sub_adult,female,978,35,NA
21,20,10,U. olhanensis,NA,FALSE,14,sub_adult,female,979,29,NA
21,20,11,U. olhanensis,NA,FALSE,22,sub_adult,female,980,28,NA
19,16,8,U. olhanensis,NA,FALSE,13,sub_adult,female,981,26,NA
25,18,12,U. olhanensis,NA,FALSE,18,sub_adult,female,982,35,NA
15,13,9,U. olhanensis,NA,FALSE,18,sub_adult,female,983,20,NA
22,16,8,U. olhanensis,NA,FALSE,16,sub_adult,female,984,29,NA
18,16,10,U. olhanensis,NA,FALSE,22,sub_adult,female,985,25,NA
22,17,13,U. olhanensis,NA,FALSE,20,sub_adult,female,986,30,NA
25,15,13,U. olhanensis,NA,FALSE,21,sub_adult,female,987,35,NA
16,14,8,U. olhanensis,NA,TRUE,12,sub_adult,female,988,21,NA
22,12,14,U. olhanensis,NA,FALSE,11,sub_adult,female,989,31,NA
22,19,12,U. olhanensis,NA,FALSE,29,sub_adult,female,990,31,NA
17,12,10,U. olhanensis,NA,FALSE,12,sub_adult,female,991,24,NA
16,22,9,U. olhanensis,NA,TRUE,11,sub_adult,female,992,22,NA
24,20,12,U. olhanensis,NA,FALSE,20,sub_adult,female,993,31,NA
22,19,9,U. olhanensis,NA,FALSE,16,sub_adult,female,994,29,NA
22,21,14,U. olhanensis,NA,FALSE,21,sub_adult,female,995,29,NA
16,11,6,U. olhanensis,NA,FALSE,9,sub_adult,female,996,21,NA
19,11,12,U. olhanensis,NA,FALSE,16,sub_adult,female,997,26,NA
18,11,10,U. olhanensis,NA,FALSE,14,sub_adult,female,998,22,NA
22,17,10,U. olhanensis,NA,FALSE,17,sub_adult,female,999,31,NA
16,12,9,U. olhanensis,NA,FALSE,14,sub_adult,female,1000,20,NA
24,20,13,U. olhanensis,NA,FALSE,25,sub_adult,female,1001,33,NA
16,8,8,U. olhanensis,NA,FALSE,13,sub_adult,female,1002,22,NA
21,14,9,U. olhanensis,NA,FALSE,18,sub_adult,female,1003,25,NA
16,10,10,U. olhanensis,NA,FALSE,9,sub_adult,female,1004,22,NA
22,16,13,U. olhanensis,NA,FALSE,16,sub_adult,female,1005,31,NA
23,13,14,U. olhanensis,NA,FALSE,15,sub_adult,female,1006,32,NA
28,21,12,U. olhanensis,NA,FALSE,24,sub_adult,female,1007,35,NA
15,16,8,U. olhanensis,NA,TRUE,6,sub_adult,female,1008,20,NA
17,10,8,U. olhanensis,NA,FALSE,15,sub_adult,female,1009,23,NA
25,20,15,U. olhanensis,NA,FALSE,20,sub_adult,female,1010,34,NA
24,16,12,U. olhanensis,NA,FALSE,20,sub_adult,female,1011,33,NA
23,22,15,U. olhanensis,NA,FALSE,15,sub_adult,female,1012,32,NA
19,14,11,U. olhanensis,NA,FALSE,12,sub_adult,female,1013,25,NA
21,21,10,U. olhanensis,NA,FALSE,19,sub_adult,female,1014,30,NA
24,18,13,U. olhanensis,NA,FALSE,19,sub_adult,female,1015,31,NA
25,21,16,U. olhanensis,NA,FALSE,25,sub_adult,female,1016,34,NA
18,18,10,U. olhanensis,NA,FALSE,16,sub_adult,female,1017,25,NA
25,18,13,U. olhanensis,NA,FALSE,23,sub_adult,female,1018,34,NA
20,16,11,U. olhanensis,NA,FALSE,8,sub_adult,female,1019,25,NA
21,18,12,U. olhanensis,NA,FALSE,14,sub_adult,female,1020,29,NA
23,19,15,U. olhanensis,NA,FALSE,16,sub_adult,female,1021,33,NA
17,17,10,U. olhanensis,NA,FALSE,10,sub_adult,female,1022,21,NA
17,15,11,U. olhanensis,NA,FALSE,14,sub_adult,female,1023,23,NA
22,22,14,U. olhanensis,NA,FALSE,15,sub_adult,female,1024,30,NA
22,19,13,U. olhanensis,NA,FALSE,17,sub_adult,female,1025,28,NA
17,15,10,U. olhanensis,NA,FALSE,11,sub_adult,female,1026,23,NA
21,18,13,U. olhanensis,NA,FALSE,17,sub_adult,female,1027,29,NA
17,13,7,U. olhanensis,NA,FALSE,11,sub_adult,female,1028,22,NA
22,12,13,U. olhanensis,NA,FALSE,22,sub_adult,female,1029,31,NA
20,13,11,U. olhanensis,NA,TRUE,18,sub_adult,female,1030,27,NA
22,18,15,U. olhanensis,NA,FALSE,19,sub_adult,female,1031,31,NA
25,15,10,U. olhanensis,NA,FALSE,16,sub_adult,female,1032,33,NA
19,15,8,U. olhanensis,NA,FALSE,10,sub_adult,female,1033,27,NA
17,10,10,U. olhanensis,NA,FALSE,12,sub_adult,female,1034,21,NA
23,20,9,U. olhanensis,NA,FALSE,7,sub_adult,female,1035,31,NA
27,24,14,U. olhanensis,NA,FALSE,25,sub_adult,female,1036,33,NA
20,15,11,U. olhanensis,NA,FALSE,17,sub_adult,female,1037,27,NA
17,14,8,U. olhanensis,NA,FALSE,11,sub_adult,female,1038,23,NA
23,22,14,U. olhanensis,NA,FALSE,23,sub_adult,female,1039,32,NA
18,12,10,U. olhanensis,NA,FALSE,16,sub_adult,female,1040,24,NA
17,19,8,U. olhanensis,NA,FALSE,13,sub_adult,female,1041,23,NA
17,13,9,U. olhanensis,NA,FALSE,17,sub_adult,female,1042,22,NA
25,14,14,U. olhanensis,NA,FALSE,20,sub_adult,female,1043,33,NA
21,21,10,U. olhanensis,NA,FALSE,20,sub_adult,female,1044,29,NA
17,17,10,U. olhanensis,NA,FALSE,16,sub_adult,female,1045,22,NA
18,14,11,U. olhanensis,NA,FALSE,13,sub_adult,female,1046,24,NA
24,20,11,U. olhanensis,NA,FALSE,19,sub_adult,female,1047,34,NA
16,10,7,U. olhanensis,NA,FALSE,13,sub_adult,female,1048,21,NA
16,14,7,U. olhanensis,NA,FALSE,13,sub_adult,female,1049,22,NA
28,17,13,U. olhanensis,NA,FALSE,23,sub_adult,female,1050,32,NA
19,13,10,U. olhanensis,NA,TRUE,16,sub_adult,female,1051,25,NA
23,18,13,U. olhanensis,NA,FALSE,14,sub_adult,female,1052,32,NA
22,16,13,U. olhanensis,NA,FALSE,24,sub_adult,female,1053,29,NA
23,18,12,U. olhanensis,NA,FALSE,24,sub_adult,female,1054,32,NA
17,13,11,U. olhanensis,NA,FALSE,20,sub_adult,female,1055,23,NA
19,15,8,U. olhanensis,NA,FALSE,15,sub_adult,female,1056,27,NA
17,11,11,U. olhanensis,NA,TRUE,14,sub_adult,female,1057,23,NA
22,15,14,U. olhanensis,NA,FALSE,22,sub_adult,female,1058,29,NA
19,20,12,U. olhanensis,NA,FALSE,21,sub_adult,female,1059,24,NA
22,16,10,U. olhanensis,NA,FALSE,23,sub_adult,female,1060,30,NA
22,14,10,U. olhanensis,NA,FALSE,18,sub_adult,female,1061,31,NA
21,16,10,U. olhanensis,NA,FALSE,15,sub_adult,female,1062,28,NA
25,18,12,U. olhanensis,NA,TRUE,20,sub_adult,female,1063,31,NA
22,14,12,U. olhanensis,NA,FALSE,19,sub_adult,female,1064,27,NA
25,12,15,U. olhanensis,NA,FALSE,20,sub_adult,female,1065,34,NA
23,13,12,U. olhanensis,NA,FALSE,21,sub_adult,female,1066,31,NA
19,16,9,U. olhanensis,NA,FALSE,18,sub_adult,female,1067,26,NA
18,17,7,U. olhanensis,NA,FALSE,14,sub_adult,female,1068,24,NA
23,15,16,U. olhanensis,NA,TRUE,16,sub_adult,female,1069,31,NA
24,16,14,U. olhanensis,NA,FALSE,19,sub_adult,female,1070,32,NA
25,20,10,U. olhanensis,NA,FALSE,23,sub_adult,female,1071,35,NA
16,13,8,U. olhanensis,NA,FALSE,13,sub_adult,female,1072,21,NA
24,20,9,U. olhanensis,NA,FALSE,15,sub_adult,female,1073,30,NA
18,17,8,U. olhanensis,NA,FALSE,14,sub_adult,female,1074,24,NA
26,22,16,U. olhanensis,NA,FALSE,25,sub_adult,female,1075,35,NA
16,14,9,U. olhanensis,NA,TRUE,17,sub_adult,female,1076,20,NA
18,20,11,U. olhanensis,NA,FALSE,16,sub_adult,female,1077,25,NA
19,15,8,U. olhanensis,NA,TRUE,18,sub_adult,female,1078,27,NA
18,19,12,U. olhanensis,NA,FALSE,14,sub_adult,female,1079,24,NA
16,8,6,U. olhanensis,NA,FALSE,15,sub_adult,female,1080,20,NA
19,13,11,U. olhanensis,NA,FALSE,21,sub_adult,female,1081,26,NA
24,18,12,U. olhanensis,NA,FALSE,17,sub_adult,female,1082,34,NA
18,14,7,U. olhanensis,NA,FALSE,9,sub_adult,female,1083,23,NA
17,14,10,U. olhanensis,NA,FALSE,14,sub_adult,female,1084,23,NA
16,14,7,U. olhanensis,NA,FALSE,12,sub_adult,female,1085,21,NA
17,18,9,U. olhanensis,NA,FALSE,20,sub_adult,female,1086,23,NA
30,27,14,U. olhanensis,NA,FALSE,22,adult,female,1087,41,NA
28,16,14,U. olhanensis,NA,FALSE,22,adult,female,1088,39,NA
31,18,13,U. olhanensis,NA,FALSE,28,adult,female,1089,41,NA
24,20,9,U. olhanensis,NA,FALSE,17,adult,female,1090,32,NA
31,22,16,U. olhanensis,NA,FALSE,25,adult,female,1091,42,NA
29,26,17,U. olhanensis,NA,FALSE,24,adult,female,1092,41,NA
27,18,15,U. olhanensis,NA,FALSE,30,adult,female,1093,37,NA
20,11,8,U. olhanensis,NA,FALSE,10,adult,female,1094,26,NA
34,37,22,U. olhanensis,NA,FALSE,32,adult,female,1095,48,NA
31,36,19,U. olhanensis,NA,FALSE,29,adult,female,1096,45,NA
28,29,17,U. olhanensis,NA,FALSE,22,adult,female,1097,38,NA
28,22,17,U. olhanensis,NA,FALSE,25,adult,female,1098,39,NA
34,20,21,U. olhanensis,NA,FALSE,32,adult,female,1099,48,NA
23,19,10,U. olhanensis,NA,TRUE,21,adult,female,1100,31,NA
20,22,13,U. olhanensis,NA,FALSE,15,adult,female,1101,28,NA
19,17,9,U. olhanensis,NA,TRUE,16,adult,female,1102,26,NA
34,32,17,U. olhanensis,NA,FALSE,26,adult,female,1103,48,NA
36,33,16,U. olhanensis,NA,FALSE,40,adult,female,1104,49,NA
28,21,12,U. olhanensis,NA,FALSE,18,adult,female,1105,36,NA
28,25,13,U. olhanensis,NA,FALSE,24,adult,female,1106,39,NA
19,19,10,U. olhanensis,NA,FALSE,11,adult,female,1107,26,NA
23,13,9,U. olhanensis,NA,TRUE,17,adult,female,1108,28,NA
38,30,18,U. olhanensis,NA,FALSE,38,adult,female,1109,48,NA
35,28,20,U. olhanensis,NA,FALSE,29,adult,female,1110,49,NA
30,26,15,U. olhanensis,NA,TRUE,25,adult,female,1111,43,NA
22,16,14,U. olhanensis,NA,FALSE,14,adult,female,1112,31,NA
26,26,11,U. olhanensis,NA,FALSE,23,adult,female,1113,36,NA
31,24,20,U. olhanensis,NA,FALSE,28,adult,female,1114,43,NA
33,24,18,U. olhanensis,NA,FALSE,30,adult,female,1115,40,NA
27,26,16,U. olhanensis,NA,TRUE,18,adult,female,1116,36,NA
32,23,23,U. olhanensis,NA,FALSE,23,adult,female,1117,45,NA
31,27,22,U. olhanensis,NA,FALSE,28,adult,female,1118,43,NA
26,23,15,U. olhanensis,NA,FALSE,28,adult,female,1119,37,NA
33,29,16,U. olhanensis,NA,FALSE,25,adult,female,1120,46,NA
18,18,9,U. olhanensis,NA,FALSE,17,adult,female,1121,26,NA
35,26,19,U. olhanensis,NA,FALSE,26,adult,female,1122,48,NA
30,23,12,U. olhanensis,NA,FALSE,27,adult,female,1123,41,NA
28,19,14,U. olhanensis,NA,FALSE,18,adult,female,1124,39,NA
35,24,22,U. olhanensis,NA,FALSE,27,adult,female,1125,47,NA
31,30,15,U. olhanensis,NA,TRUE,25,adult,female,1126,40,NA
23,14,11,U. olhanensis,NA,FALSE,14,adult,female,1127,27,NA
